code_insee	Commune	Region	latitude	longitude	Population_Totale	Num_Region	Num_Dep	nbr_total_culturel	Nbre_culturels_N_habitants	Nbre culturels pour1000 habitants
48029.0	Le Born	Occitanie	44.587957569	3.55902737103	156.0	76.0	48.0	2	12.82051282051282	10.0
48030.0	Brenoux	Occitanie	44.4873961112	3.53320153981	394.0	76.0	48.0	1	2.5380710659898473	2.5380710659898473
48034.0	La Canourgue	Occitanie	44.4193711769	3.25711827627	2196.0	76.0	48.0	9	4.0983606557377055	4.0983606557377055
48038.0	Bel-Air-Val-d'Ance	Occitanie	44.8556410691	3.65464522563	554.0	76.0	48.0	3	5.415162454873646	5.415162454873646
48039.0	Chanac	Occitanie	44.4502200567	3.34457977647	1481.0	76.0	48.0	5	3.37609723160027	3.37609723160027
48041.0	Chastanier	Occitanie	44.722639702	3.75305127719	80.0	76.0	48.0	1	12.5	10.0
48042.0	Chastel-Nouvel	Occitanie	44.5707532071	3.49280598377	959.0	76.0	48.0	1	1.0427528675703859	1.0427528675703859
48043.0	Châteauneuf-de-Randon	Occitanie	44.6479862625	3.68590972615	530.0	76.0	48.0	2	3.7735849056603774	3.7735849056603774
48050.0	Bédouès-Cocurès	Occitanie	44.3539456684	3.61955972065	458.0	76.0	48.0	3	6.550218340611353	6.550218340611353
48051.0	Le Collet-de-Dèze	Occitanie	44.2554480808	3.92521509971	728.0	76.0	48.0	3	4.120879120879121	4.120879120879121
48053.0	Cubières	Occitanie	44.475323724	3.7868022391	203.0	76.0	48.0	1	4.926108374384237	4.926108374384237
48054.0	Cubiérettes	Occitanie	44.4437323687	3.78750024039	52.0	76.0	48.0	1	19.230769230769234	10.0
48056.0	Esclanèdes	Occitanie	44.4813587557	3.36743197603	429.0	76.0	48.0	1	2.331002331002331	2.331002331002331
48061.0	Florac Trois Rivières	Occitanie	44.3162079295	3.58273527435	2148.0	76.0	48.0	3	1.3966480446927374	1.3966480446927374
48063.0	Fontans	Occitanie	44.7447322312	3.37636258527	240.0	76.0	48.0	1	4.166666666666667	4.166666666666667
48064.0	Fournels	Occitanie	44.8115219718	3.12932702251	376.0	76.0	48.0	1	2.6595744680851063	2.6595744680851063
48068.0	Gabrias	Occitanie	44.5531806601	3.37940446458	166.0	76.0	48.0	1	6.024096385542169	6.024096385542169
48069.0	Gatuzières	Occitanie	44.1950868621	3.49763818762	52.0	76.0	48.0	1	19.230769230769234	10.0
48070.0	Grandrieu	Occitanie	44.7775011056	3.64068574736	766.0	76.0	48.0	2	2.6109660574412534	2.6109660574412534
48072.0	Grèzes	Occitanie	44.5156264154	3.34372091162	232.0	76.0	48.0	2	8.620689655172413	8.620689655172413
48074.0	Hures-la-Parade	Occitanie	44.2477855743	3.38671686597	232.0	76.0	48.0	1	4.310344827586206	4.310344827586206
48075.0	Ispagnac	Occitanie	44.3984529023	3.53146290562	922.0	76.0	48.0	4	4.3383947939262475	4.3383947939262475
48079.0	Lajo	Occitanie	44.8288847769	3.439863707	118.0	76.0	48.0	1	8.474576271186441	8.474576271186441
48080.0	Langogne	Occitanie	44.7237405653	3.83363110341	3060.0	76.0	48.0	6	1.9607843137254901	1.9607843137254901
48081.0	Lanuéjols	Occitanie	44.4904680879	3.58785456631	362.0	76.0	48.0	6	16.574585635359114	10.0
48083.0	Les Laubies	Occitanie	44.7021823175	3.44235183055	155.0	76.0	48.0	1	6.451612903225806	6.451612903225806
48085.0	Laval-du-Tarn	Occitanie	44.3736109677	3.34460539469	98.0	76.0	48.0	3	30.612244897959183	10.0
48086.0	Luc	Occitanie	44.6366875851	3.86550888829	211.0	76.0	48.0	3	14.218009478672984	10.0
48087.0	Prinsuéjols-Malbouzon	Occitanie	44.7070956214	3.13030307295	264.0	76.0	48.0	2	7.575757575757576	7.575757575757576
48088.0	La Malène	Occitanie	44.3020788352	3.31365173313	140.0	76.0	48.0	2	14.285714285714285	10.0
48090.0	Le Malzieu-Ville	Occitanie	44.8630758811	3.33643761858	758.0	76.0	48.0	10	13.192612137203167	10.0
48092.0	Marvejols	Occitanie	44.5581181858	3.28780886743	4981.0	76.0	48.0	11	2.20839188917888	2.20839188917888
48094.0	Massegros Causses Gorges	Occitanie	44.2937484234	3.15910137508	963.0	76.0	48.0	3	3.115264797507788	3.115264797507788
48095.0	Mende	Occitanie	44.5294508592	3.48086881176	13087.0	76.0	48.0	45	3.4385267823030485	3.4385267823030485
48096.0	Meyrueis	Occitanie	44.1719020208	3.4516638341	898.0	76.0	48.0	4	4.4543429844097995	4.4543429844097995
48097.0	Moissac-Vallée-Française	Occitanie	44.157860146	3.79127521457	224.0	76.0	48.0	2	8.928571428571429	8.928571428571429
48098.0	Molezon	Occitanie	44.2188601955	3.69509468816	102.0	76.0	48.0	2	19.607843137254903	10.0
48099.0	Bourgs sur Colagne	Occitanie	44.5109335104	3.22653031553	2124.0	76.0	48.0	6	2.824858757062147	2.824858757062147
48103.0	Montrodat	Occitanie	44.5574972812	3.32949888703	1250.0	76.0	48.0	1	0.8	0.8
48104.0	Nasbinals	Occitanie	44.6444140961	3.04893734063	603.0	76.0	48.0	2	3.316749585406302	3.316749585406302
48105.0	Naussac-Fontanes	Occitanie	44.7573739721	3.8000356543	386.0	76.0	48.0	1	2.5906735751295336	2.5906735751295336
48111.0	Pelouse	Occitanie	44.5725282842	3.60664798147	237.0	76.0	48.0	3	12.658227848101266	10.0
48115.0	Le Pompidou	Occitanie	44.2034836971	3.65983483372	177.0	76.0	48.0	2	11.299435028248588	10.0
48116.0	Pont de Montvert - Sud Mont Lozère	Occitanie	44.3742853816	3.76917997857	563.0	76.0	48.0	7	12.433392539964476	10.0
48117.0	Pourcharesses	Occitanie	44.434038613	3.89869744048	130.0	76.0	48.0	1	7.6923076923076925	7.6923076923076925
48119.0	Prévenchères	Occitanie	44.5189016289	3.92049351127	270.0	76.0	48.0	7	25.925925925925924	10.0
48121.0	Prunières	Occitanie	44.8174063677	3.3349356186	240.0	76.0	48.0	2	8.333333333333334	8.333333333333334
48126.0	Lachamp-Ribennes	Occitanie	44.6498972232	3.386003003	380.0	76.0	48.0	1	2.631578947368421	2.631578947368421
48127.0	Monts-de-Randon	Occitanie	44.6238353175	3.4886504946	1259.0	76.0	48.0	3	2.3828435266084194	2.3828435266084194
48129.0	Rocles	Occitanie	44.7026866095	3.78578869081	243.0	76.0	48.0	1	4.11522633744856	4.11522633744856
48131.0	Le Rozier	Occitanie	44.1953326945	3.21846877697	136.0	76.0	48.0	1	7.352941176470588	7.352941176470588
48132.0	Saint-Alban-sur-Limagnole	Occitanie	44.796708709	3.40321537339	1410.0	76.0	48.0	2	1.4184397163120568	1.4184397163120568
48138.0	Saint-Bonnet-de-Chirac	Occitanie	44.5036552745	3.27693458859	73.0	76.0	48.0	1	13.698630136986301	10.0
48139.0	Saint Bonnet-Laval	Occitanie	44.8174157178	3.72227564708	258.0	76.0	48.0	7	27.131782945736433	10.0
48140.0	Saint-Chély-d'Apcher	Occitanie	44.8126363545	3.2751576154	4685.0	76.0	48.0	5	1.0672358591248667	1.0672358591248667
48141.0	Mas-Saint-Chély	Occitanie	44.3091282875	3.4143985008	109.0	76.0	48.0	1	9.174311926605505	9.174311926605505
48144.0	Sainte-Croix-Vallée-Française	Occitanie	44.1863337479	3.74222985458	299.0	76.0	48.0	1	3.3444816053511706	3.3444816053511706
48146.0	Gorges du Tarn Causses	Occitanie	44.3777129567	3.41934570392	934.0	76.0	48.0	13	13.918629550321198	10.0
48147.0	Saint-Étienne-du-Valdonnez	Occitanie	44.4420560828	3.57373923919	688.0	76.0	48.0	1	1.4534883720930232	1.4534883720930232
48148.0	Saint-Étienne-Vallée-Française	Occitanie	44.1711188054	3.8568943356	519.0	76.0	48.0	1	1.9267822736030829	1.9267822736030829
48150.0	Saint-Flour-de-Mercoire	Occitanie	44.6814106122	3.82941959224	200.0	76.0	48.0	1	5.0	5.0
48151.0	Saint-Frézal-d'Albuges	Occitanie	44.580874652	3.76717918984	63.0	76.0	48.0	1	15.873015873015872	10.0
48152.0	Ventalon en Cévennes	Occitanie	44.2940872699	3.8666152032	265.0	76.0	48.0	2	7.547169811320755	7.547169811320755
48155.0	Saint-Germain-de-Calberte	Occitanie	44.2216658847	3.81002631474	478.0	76.0	48.0	3	6.2761506276150625	6.2761506276150625
48156.0	Saint-Germain-du-Teil	Occitanie	44.48168833	3.17237902865	881.0	76.0	48.0	1	1.1350737797956867	1.1350737797956867
48157.0	Sainte-Hélène	Occitanie	44.5200305066	3.60341341973	102.0	76.0	48.0	1	9.803921568627452	9.803921568627452
48158.0	Saint-Hilaire-de-Lavit	Occitanie	44.2534149147	3.85445517188	102.0	76.0	48.0	2	19.607843137254903	10.0
48161.0	Saint-Juéry	Occitanie	44.8298892181	3.08370934221	61.0	76.0	48.0	2	32.786885245901644	10.0
48170.0	Saint-Martin-de-Boubaux	Occitanie	44.194298693	3.9183444604	200.0	76.0	48.0	1	5.0	5.0
48171.0	Saint-Martin-de-Lansuscle	Occitanie	44.2230644532	3.75067066931	195.0	76.0	48.0	2	10.256410256410257	10.0
48173.0	Saint-Michel-de-Dèze	Occitanie	44.240223078	3.88529361784	232.0	76.0	48.0	1	4.310344827586206	4.310344827586206
48174.0	Saint-Paul-le-Froid	Occitanie	44.7953874731	3.5412624136	138.0	76.0	48.0	1	7.246376811594203	7.246376811594203
48175.0	Saint-Pierre-de-Nogaret	Occitanie	44.4874734198	3.1270768416	184.0	76.0	48.0	1	5.434782608695652	5.434782608695652
48176.0	Saint-Pierre-des-Tripiers	Occitanie	44.2243200504	3.26998184024	96.0	76.0	48.0	1	10.416666666666666	10.0
48177.0	Saint-Pierre-le-Vieux	Occitanie	44.844671879	3.30623246683	332.0	76.0	48.0	1	3.0120481927710845	3.0120481927710845
48178.0	Saint-Privat-de-Vallongue	Occitanie	44.2854432826	3.82446827604	230.0	76.0	48.0	2	8.695652173913043	8.695652173913043
48181.0	Saint-Saturnin	Occitanie	44.405047281	3.1969905802	64.0	76.0	48.0	1	15.625	10.0
48188.0	Serverette	Occitanie	44.7000537421	3.39168881156	252.0	76.0	48.0	3	11.904761904761903	10.0
48193.0	Vebron	Occitanie	44.2551348683	3.54353418299	219.0	76.0	48.0	3	13.698630136986301	10.0
48194.0	Vialas	Occitanie	44.3430125499	3.89043012589	474.0	76.0	48.0	2	4.219409282700422	4.219409282700422
48198.0	Villefort	Occitanie	44.4441033418	3.93038185016	610.0	76.0	48.0	2	3.278688524590164	3.278688524590164
49002.0	Allonnes	Pays de la Loire	47.3034746947	0.0111127082363	2981.0	52.0	49.0	2	0.6709158000670916	0.6709158000670916
49003.0	Tuffalun	Pays de la Loire	47.2573828474	-0.337427788842	1779.0	52.0	49.0	5	2.810567734682406	2.810567734682406
49007.0	Angers	Pays de la Loire	47.476837416	-0.556125995444	160436.0	52.0	49.0	135	0.8414570295943554	0.8414570295943554
49008.0	Angrie	Pays de la Loire	47.5778407482	-0.968142946141	946.0	52.0	49.0	6	6.342494714587738	6.342494714587738
49009.0	Antoigné	Pays de la Loire	47.0784768788	-0.131764667589	464.0	52.0	49.0	1	2.155172413793103	2.155172413793103
49010.0	Armaillé	Pays de la Loire	47.7134820734	-1.137864787	322.0	52.0	49.0	4	12.422360248447204	10.0
49011.0	Artannes-sur-Thouet	Pays de la Loire	47.2019406008	-0.0969244084187	423.0	52.0	49.0	1	2.3640661938534278	2.3640661938534278
49012.0	Aubigné-sur-Layon	Pays de la Loire	47.2124010372	-0.472931660445	364.0	52.0	49.0	3	8.241758241758243	8.241758241758243
49015.0	Avrillé	Pays de la Loire	47.5057106265	-0.600788940942	15330.0	52.0	49.0	7	0.45662100456621	0.45662100456621
49017.0	Baracé	Pays de la Loire	47.6427261834	-0.357767481621	628.0	52.0	49.0	1	1.5923566878980893	1.5923566878980893
49018.0	Baugé-en-Anjou	Pays de la Loire	47.5466894738	-0.109021794815	11997.0	52.0	49.0	37	3.084104359423189	3.084104359423189
49020.0	Beaucouzé	Pays de la Loire	47.4744512295	-0.63405515785	5667.0	52.0	49.0	1	0.1764602082230457	0.1764602082230457
49021.0	Beaufort-en-Anjou	Pays de la Loire	47.4363863926	-0.206986791966	7146.0	52.0	49.0	11	1.5393226980128745	1.5393226980128745
49022.0	Beaulieu-sur-Layon	Pays de la Loire	47.3187109536	-0.600035399851	1382.0	52.0	49.0	4	2.894356005788712	2.894356005788712
49023.0	Beaupréau-en-Mauges	Pays de la Loire	47.2125984545	-0.983619028639	24355.0	52.0	49.0	18	0.739067953192363	0.739067953192363
49026.0	Bécon-les-Granits	Pays de la Loire	47.4995106103	-0.799139218655	2871.0	52.0	49.0	5	1.7415534656913967	1.7415534656913967
49027.0	Bégrolles-en-Mauges	Pays de la Loire	47.133273239	-0.931697835787	2169.0	52.0	49.0	2	0.9220839096357768	0.9220839096357768
49028.0	Béhuard	Pays de la Loire	47.376691016	-0.653915821734	124.0	52.0	49.0	3	24.193548387096772	10.0
49029.0	Blaison-Saint-Sulpice	Pays de la Loire	47.3908187654	-0.380019189582	1331.0	52.0	49.0	5	3.756574004507889	3.756574004507889
49030.0	Blou	Pays de la Loire	47.3630441484	-0.0536103057427	975.0	52.0	49.0	1	1.0256410256410255	1.0256410256410255
49035.0	Bouchemaine	Pays de la Loire	47.4307669874	-0.627122133651	6834.0	52.0	49.0	4	0.585308750365818	0.585308750365818
49036.0	Bouillé-Ménard	Pays de la Loire	47.7381032955	-0.969364603994	775.0	52.0	49.0	2	2.5806451612903225	2.5806451612903225
49041.0	Brain-sur-Allonnes	Pays de la Loire	47.3056918695	0.0710549100336	2094.0	52.0	49.0	2	0.9551098376313276	0.9551098376313276
49048.0	Briollay	Pays de la Loire	47.57639762	-0.497931074064	3194.0	52.0	49.0	2	0.6261740763932373	0.6261740763932373
49050.0	Brissac Loire Aubance	Pays de la Loire	47.3416678749	-0.441366325976	11175.0	52.0	49.0	29	2.5950782997762865	2.5950782997762865
49054.0	Candé	Pays de la Loire	47.5585230813	-1.03503351449	2866.0	52.0	49.0	4	1.3956734124214933	1.3956734124214933
49055.0	Cantenay-Épinard	Pays de la Loire	47.5380581206	-0.566473143041	2410.0	52.0	49.0	2	0.8298755186721991	0.8298755186721991
49056.0	Carbay	Pays de la Loire	47.7315510459	-1.2261277126	275.0	52.0	49.0	1	3.6363636363636362	3.6363636363636362
49058.0	Les Cerqueux	Pays de la Loire	47.0057486644	-0.641214387414	903.0	52.0	49.0	1	1.1074197120708749	1.1074197120708749
49060.0	Bellevigne-les-Châteaux	Pays de la Loire	47.2066359278	-0.0708098589193	3541.0	52.0	49.0	10	2.8240609997175943	2.8240609997175943
49061.0	Challain-la-Potherie	Pays de la Loire	47.6319922326	-1.07146744794	807.0	52.0	49.0	5	6.195786864931847	6.195786864931847
49063.0	Chalonnes-sur-Loire	Pays de la Loire	47.3494785235	-0.772675582911	6694.0	52.0	49.0	4	0.5975500448162533	0.5975500448162533
49064.0	Chambellay	Pays de la Loire	47.6887999605	-0.69354489611	409.0	52.0	49.0	1	2.444987775061125	2.444987775061125
49067.0	Chenillé-Champteussé	Pays de la Loire	47.6694970175	-0.65425867074	347.0	52.0	49.0	7	20.172910662824208	10.0
49068.0	Champtocé-sur-Loire	Pays de la Loire	47.4299165836	-0.874606992873	1874.0	52.0	49.0	9	4.8025613660619	4.8025613660619
49069.0	Orée d'Anjou	Pays de la Loire	47.3218941947	-1.26053581871	17020.0	52.0	49.0	14	0.8225616921269094	0.8225616921269094
49070.0	Chanteloup-les-Bois	Pays de la Loire	47.084888395	-0.691577840535	700.0	52.0	49.0	2	2.857142857142857	2.857142857142857
49080.0	Les Hauts-d'Anjou	Pays de la Loire	47.6841712906	-0.495930395639	8881.0	52.0	49.0	17	1.9141988514806891	1.9141988514806891
49082.0	Chaudefonds-sur-Layon	Pays de la Loire	47.3253239782	-0.721782727229	951.0	52.0	49.0	3	3.1545741324921135	3.1545741324921135
49086.0	Terranjou	Pays de la Loire	47.274007949	-0.439804383087	3986.0	52.0	49.0	11	2.7596588058203713	2.7596588058203713
49089.0	Chazé-sur-Argos	Pays de la Loire	47.6147680187	-0.897982444715	1077.0	52.0	49.0	2	1.8570102135561746	1.8570102135561746
49090.0	Cheffes	Pays de la Loire	47.6253057182	-0.519918963857	1023.0	52.0	49.0	2	1.9550342130987293	1.9550342130987293
49092.0	Chemillé-en-Anjou	Pays de la Loire	47.2272268469	-0.730188160448	22009.0	52.0	49.0	28	1.2722068244808942	1.2722068244808942
49099.0	Cholet	Pays de la Loire	47.0454402992	-0.877886189605	55882.0	52.0	49.0	20	0.3578969972441931	0.3578969972441931
49100.0	Cizay-la-Madeleine	Pays de la Loire	47.1826312611	-0.184989396034	487.0	52.0	49.0	5	10.266940451745379	10.0
49102.0	Cléré-sur-Layon	Pays de la Loire	47.0857328909	-0.430334621535	348.0	52.0	49.0	1	2.8735632183908044	2.8735632183908044
49107.0	Cornillé-les-Caves	Pays de la Loire	47.4923319626	-0.303632794526	489.0	52.0	49.0	3	6.134969325153374	6.134969325153374
49109.0	Coron	Pays de la Loire	47.1203026416	-0.63636371367	1576.0	52.0	49.0	3	1.9035532994923858	1.9035532994923858
49110.0	Corzé	Pays de la Loire	47.5424133416	-0.369410127178	1987.0	52.0	49.0	3	1.509813789632612	1.509813789632612
49112.0	Le Coudray-Macouard	Pays de la Loire	47.1825767187	-0.129426451927	982.0	52.0	49.0	3	3.054989816700611	3.054989816700611
49113.0	Courchamps	Pays de la Loire	47.1979795886	-0.157247285018	540.0	52.0	49.0	1	1.8518518518518519	1.8518518518518519
49120.0	Denée	Pays de la Loire	47.3777256876	-0.609937724094	1454.0	52.0	49.0	7	4.814305364511692	4.814305364511692
49121.0	Dénezé-sous-Doué	Pays de la Loire	47.2528537089	-0.259868894277	461.0	52.0	49.0	2	4.3383947939262475	4.3383947939262475
49123.0	Distré	Pays de la Loire	47.223264756	-0.123769000712	1838.0	52.0	49.0	5	2.7203482045701852	2.7203482045701852
49125.0	Doué-en-Anjou	Pays de la Loire	47.1914715686	-0.278336056087	11467.0	52.0	49.0	15	1.3081015086770735	1.3081015086770735
49127.0	Durtal	Pays de la Loire	47.6780515421	-0.254608332885	3425.0	52.0	49.0	6	1.751824817518248	1.751824817518248
49129.0	Écouflant	Pays de la Loire	47.5286938274	-0.518454771034	4534.0	52.0	49.0	3	0.6616674018526688	0.6616674018526688
49130.0	Écuillé	Pays de la Loire	47.6151527391	-0.560819094743	686.0	52.0	49.0	2	2.9154518950437316	2.9154518950437316
49131.0	Épieds	Pays de la Loire	47.1348367577	-0.0385758480154	721.0	52.0	49.0	1	1.3869625520110958	1.3869625520110958
49132.0	Étriché	Pays de la Loire	47.6598525566	-0.452234777822	1559.0	52.0	49.0	2	1.2828736369467606	1.2828736369467606
49135.0	Feneu	Pays de la Loire	47.5840201404	-0.600831621131	2243.0	52.0	49.0	3	1.3374944271065536	1.3374944271065536
49138.0	Les Bois d'Anjou	Pays de la Loire	47.4829167789	-0.174198642479	2597.0	52.0	49.0	11	4.235656526761648	4.235656526761648
49140.0	Fontevraud-l'Abbaye	Pays de la Loire	47.1843477154	0.03384269066	1522.0	52.0	49.0	10	6.570302233902759	6.570302233902759
49155.0	Grez-Neuville	Pays de la Loire	47.5951579943	-0.695965516847	1466.0	52.0	49.0	3	2.0463847203274215	2.0463847203274215
49160.0	Ingrandes-Le Fresne sur Loire	Pays de la Loire	47.4154942142	-0.920314202965	2739.0	52.0	49.0	4	1.4603870025556773	1.4603870025556773
49161.0	La Jaille-Yvon	Pays de la Loire	47.7267173977	-0.687550991223	347.0	52.0	49.0	1	2.881844380403458	2.881844380403458
49163.0	Jarzé Villages	Pays de la Loire	47.5576434301	-0.24007574412	2825.0	52.0	49.0	14	4.95575221238938	4.95575221238938
49167.0	Les Garennes sur Loire	Pays de la Loire	47.40011602	-0.484584915233	4740.0	52.0	49.0	7	1.4767932489451476	1.4767932489451476
49170.0	Juvardeil	Pays de la Loire	47.6592762477	-0.514251565754	832.0	52.0	49.0	2	2.403846153846154	2.403846153846154
49171.0	La Lande-Chasles	Pays de la Loire	47.4614234865	-0.0676198362625	122.0	52.0	49.0	1	8.196721311475411	8.196721311475411
49174.0	Huillé-Lézigné	Pays de la Loire	47.6367744645	-0.292940093919	1334.0	52.0	49.0	5	3.7481259370314843	3.7481259370314843
49176.0	Le Lion-d'Angers	Pays de la Loire	47.6307737346	-0.749881925184	5329.0	52.0	49.0	7	1.3135672734096453	1.3135672734096453
49178.0	Loiré	Pays de la Loire	47.6264697538	-0.964687167794	906.0	52.0	49.0	1	1.1037527593818985	1.1037527593818985
49180.0	Longué-Jumelles	Pays de la Loire	47.3984723864	-0.107579294015	6778.0	52.0	49.0	6	0.8852168781351432	0.8852168781351432
49182.0	Louresse-Rochemenier	Pays de la Loire	47.2417694387	-0.307091096953	912.0	52.0	49.0	3	3.289473684210526	3.289473684210526
49183.0	Val d'Erdre-Auxence	Pays de la Loire	47.519040527	-0.90137845396	5026.0	52.0	49.0	4	0.7958615200955034	0.7958615200955034
49188.0	Marcé	Pays de la Loire	47.5822974995	-0.300211738642	866.0	52.0	49.0	5	5.773672055427252	5.773672055427252
49192.0	Maulévrier	Pays de la Loire	47.0185766256	-0.768134737511	3287.0	52.0	49.0	5	1.52114390021296	1.52114390021296
49193.0	Le May-sur-Èvre	Pays de la Loire	47.1327247986	-0.875212635921	3931.0	52.0	49.0	2	0.5087763927753752	0.5087763927753752
49194.0	Mazé-Milon	Pays de la Loire	47.4603950447	-0.284298744303	5906.0	52.0	49.0	3	0.5079580088046055	0.5079580088046055
49195.0	Mazières-en-Mauges	Pays de la Loire	47.05980143	-0.795548412055	1306.0	52.0	49.0	1	0.7656967840735069	0.7656967840735069
49200.0	Longuenée-en-Anjou	Pays de la Loire	47.5607664036	-0.683468497352	6506.0	52.0	49.0	4	0.6148170919151552	0.6148170919151552
49201.0	La Ménitré	Pays de la Loire	47.4070050575	-0.256671293231	2074.0	52.0	49.0	3	1.4464802314368372	1.4464802314368372
49205.0	Miré	Pays de la Loire	47.7620031933	-0.495000586199	1034.0	52.0	49.0	5	4.835589941972921	4.835589941972921
49209.0	Montigné-lès-Rairies	Pays de la Loire	47.6256194713	-0.214038609082	452.0	52.0	49.0	1	2.2123893805309733	2.2123893805309733
49211.0	Montilliers	Pays de la Loire	47.1873187077	-0.516413041747	1244.0	52.0	49.0	1	0.8038585209003215	0.8038585209003215
49214.0	Montreuil-Juigné	Pays de la Loire	47.5411858548	-0.616472796467	7995.0	52.0	49.0	2	0.2501563477173233	0.2501563477173233
49215.0	Montreuil-Bellay	Pays de la Loire	47.1287547622	-0.125278817925	3958.0	52.0	49.0	18	4.547751389590703	4.547751389590703
49216.0	Montreuil-sur-Loir	Pays de la Loire	47.5935379468	-0.391603731287	582.0	52.0	49.0	2	3.4364261168384878	3.4364261168384878
49217.0	Montreuil-sur-Maine	Pays de la Loire	47.6603355661	-0.71140770195	788.0	52.0	49.0	2	2.5380710659898473	2.5380710659898473
49218.0	Montrevault-sur-Èvre	Pays de la Loire	47.255395404	-1.05160971025	16055.0	52.0	49.0	18	1.1211460604173153	1.1211460604173153
49219.0	Montsoreau	Pays de la Loire	47.2135013304	0.0519492185178	423.0	52.0	49.0	7	16.548463356973993	10.0
49220.0	Morannes sur Sarthe-Daumeray	Pays de la Loire	47.725500783	-0.403190245491	3728.0	52.0	49.0	16	4.291845493562231	4.291845493562231
49221.0	Mouliherne	Pays de la Loire	47.4531278968	0.0130885602791	821.0	52.0	49.0	2	2.4360535931790497	2.4360535931790497
49222.0	Mozé-sur-Louet	Pays de la Loire	47.3588616971	-0.568969169001	2085.0	52.0	49.0	3	1.4388489208633093	1.4388489208633093
49223.0	Mûrs-Erigné	Pays de la Loire	47.3952383531	-0.553551118702	6026.0	52.0	49.0	1	0.1659475605708596	0.1659475605708596
49228.0	Noyant-Villages	Pays de la Loire	47.5070164198	0.109706678066	5614.0	52.0	49.0	25	4.453152832205202	4.453152832205202
49231.0	Nuaillé	Pays de la Loire	47.0863010668	-0.777309742731	1495.0	52.0	49.0	1	0.6688963210702341	0.6688963210702341
49235.0	Parnay	Pays de la Loire	47.2209572382	0.00402105248715	400.0	52.0	49.0	2	5.0	5.0
49236.0	Passavant-sur-Layon	Pays de la Loire	47.1007325389	-0.383422642271	129.0	52.0	49.0	2	15.503875968992247	10.0
49237.0	La Pellerine	Pays de la Loire	47.459103434	0.131469619906	136.0	52.0	49.0	1	7.352941176470588	7.352941176470588
49240.0	La Plaine	Pays de la Loire	47.0673907245	-0.628869263252	1044.0	52.0	49.0	1	0.9578544061302682	0.9578544061302682
49241.0	Le Plessis-Grammoire	Pays de la Loire	47.4923950219	-0.436285134541	2673.0	52.0	49.0	6	2.244668911335578	2.244668911335578
49244.0	Mauges-sur-Loire	Pays de la Loire	47.3429800481	-0.869186945487	18824.0	52.0	49.0	28	1.4874628134296644	1.4874628134296644
49246.0	Les Ponts-de-Cé	Pays de la Loire	47.4272536106	-0.512677371617	13271.0	52.0	49.0	6	0.45211363122598147	0.45211363122598147
49247.0	La Possonnière	Pays de la Loire	47.3814407983	-0.708738811093	2498.0	52.0	49.0	2	0.8006405124099278	0.8006405124099278
49248.0	Ombrée d'Anjou	Pays de la Loire	47.7629344972	-1.19300189799	9058.0	52.0	49.0	14	1.5455950540958268	1.5455950540958268
49253.0	Le Puy-Notre-Dame	Pays de la Loire	47.1140698471	-0.229006138131	1143.0	52.0	49.0	3	2.6246719160104988	2.6246719160104988
49257.0	Les Rairies	Pays de la Loire	47.6517641258	-0.216889906219	1052.0	52.0	49.0	2	1.9011406844106464	1.9011406844106464
49259.0	Rochefort-sur-Loire	Pays de la Loire	47.3508366008	-0.65047354418	2365.0	52.0	49.0	2	0.8456659619450316	0.8456659619450316
49260.0	La Romagne	Pays de la Loire	47.0543066107	-1.00996778066	2082.0	52.0	49.0	1	0.4803073967339097	0.4803073967339097
49261.0	Gennes-Val-de-Loire	Pays de la Loire	47.374115152	-0.222562814963	8627.0	52.0	49.0	43	4.984351454735134	4.984351454735134
49262.0	Rou-Marson	Pays de la Loire	47.2445767064	-0.151599974844	671.0	52.0	49.0	4	5.961251862891207	5.961251862891207
49266.0	Saint-Augustin-des-Bois	Pays de la Loire	47.4545053471	-0.800399129373	1298.0	52.0	49.0	1	0.7704160246533128	0.7704160246533128
49267.0	Saint-Barthélemy-d'Anjou	Pays de la Loire	47.4738114322	-0.485526012217	9689.0	52.0	49.0	7	0.7224687790277634	0.7224687790277634
49269.0	Saint-Christophe-du-Bois	Pays de la Loire	47.0291789736	-0.965837562307	2920.0	52.0	49.0	1	0.3424657534246575	0.3424657534246575
49271.0	Saint-Clément-de-la-Place	Pays de la Loire	47.5263429934	-0.734122843325	2137.0	52.0	49.0	1	0.46794571829667764	0.46794571829667764
49272.0	Saint-Clément-des-Levées	Pays de la Loire	47.3443059131	-0.182503440633	1128.0	52.0	49.0	2	1.7730496453900708	1.7730496453900708
49278.0	Sainte-Gemmes-sur-Loire	Pays de la Loire	47.4281722672	-0.575792781781	3806.0	52.0	49.0	4	1.050972149238045	1.050972149238045
49283.0	Saint-Georges-sur-Loire	Pays de la Loire	47.4024678993	-0.756078071904	3758.0	52.0	49.0	6	1.5965939329430547	1.5965939329430547
49284.0	Saint-Germain-des-Prés	Pays de la Loire	47.4104988844	-0.812032158291	1425.0	52.0	49.0	3	2.1052631578947367	2.1052631578947367
49292.0	Val-du-Layon	Pays de la Loire	47.3002199454	-0.640314853216	3512.0	52.0	49.0	7	1.9931662870159454	1.9931662870159454
49294.0	Saint-Lambert-la-Potherie	Pays de la Loire	47.4862725971	-0.690818663562	2997.0	52.0	49.0	1	0.33366700033366703	0.33366700033366703
